nursery_site,species,date,batch_id,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD,climate_region,genus_species,variety,origin,leaf_type,slenderness,MAT,MAP
K,lagerstroemia_indica_zuni,6/27/2016,liz_45,45,21.405,26.325,1.774,37.97247,1.579468848,1.653212514,0.248953615,1.330515232,1.42036838,Victoria,lagerstroemia_indica,zuni,non-native,deciduous,0.082877832,13.35833333,1085
K,lagerstroemia_fauriei_fantasy,6/27/2016,lff_45,45,28.08,31.77,2.466,69.24528,1.840390176,1.653212514,0.391993072,1.448397103,1.502017215,Victoria,lagerstroemia_fauriei,fantasy,non-native,deciduous,0.087820513,13.35833333,1085
K,angophora_costata,6/27/2016,ac_45,45,19.13,28.01,2.02,38.6426,1.587066339,1.653212514,0.305351369,1.28171497,1.447313109,Victoria,angophora_costata,NA,native,evergreen,0.105593309,13.35833333,1085
K,pyrus_calleryana_chanticleer,6/27/2016,pcc_45,45,32.6,39.3,2.42,78.892,1.897032966,1.653212514,0.383815366,1.5132176,1.59439255,Victoria,pyrus_calleryana,chanticleer,non-native,deciduous,0.074233129,13.35833333,1085
K,lagerstroemia_indica_zuni,6/27/2016,liz_45,45,16.465,19.85,1.476,24.30234,1.385648093,1.653212514,0.169086357,1.216561735,1.297760511,Victoria,lagerstroemia_indica,zuni,non-native,deciduous,0.089644701,13.35833333,1085
K,fraxinus_pennsylvanica_urbanite,6/27/2016,fpu_45,45,25.135,42.68,2.41,60.57535,1.782295932,1.653212514,0.382017043,1.40027889,1.630224411,Victoria,fraxinus_pennsylvanica,urbanite,non-native,deciduous,0.095882236,13.35833333,1085
K,fraxinus_pennsylvanica_cimmaron,6/27/2016,fpc_45,45,28.83,42.045,2.499,72.04617,1.857610899,1.653212514,0.397766256,1.459844642,1.623714357,Victoria,fraxinus_pennsylvanica,cimmaron,non-native,deciduous,0.086680541,13.35833333,1085
K,lagerstroemia_indica_sioux,6/27/2016,lis_45,45,17.375,19.405,1.65,28.66875,1.457408757,1.653212514,0.217483944,1.239924813,1.287913647,Victoria,lagerstroemia_indica,sioux,non-native,deciduous,0.094964029,13.35833333,1085
K,acer_freemanii_autumnblaze,6/27/2016,ara_45,45,30.86,36.52,3.02,93.1972,1.969402865,1.653212514,0.480006943,1.489395922,1.562530769,Victoria,acer_freemanii,autumnblaze,non-native,deciduous,0.097861309,13.35833333,1085
K,callistemon_kingsparkspecial,6/27/2016,ck_45_c239,45,30.225,33.11,2.653,80.186925,1.90410356,1.653212514,0.42373725,1.48036631,1.519959181,Victoria,callistemon_kingsparkspecial,NA,native,evergreen,0.087775021,13.35833333,1085
K,lophostemon_confertus,6/27/2016,lc_45,45,28.695,37.195,2.386,68.46627,1.835476668,1.653212514,0.377670439,1.457806229,1.570484563,Victoria,lophostemon_confertus,NA,native,evergreen,0.083150375,13.35833333,1085
K,gleditsia_triacanthos_elegantissima,6/27/2016,gte_45,45,19.025,34.815,1.904,36.2236,1.558991609,1.653212514,0.279666944,1.279324665,1.5417664,Victoria,gleditsia_triacanthos,elegantissima,non-native,deciduous,0.100078844,13.35833333,1085
K,fraxinus_pennsylvanica_cimmaron,6/27/2016,fpc_45,45,27.82,32.145,2.684,74.66888,1.873139637,1.653212514,0.428782511,1.444357126,1.50711343,Victoria,fraxinus_pennsylvanica,cimmaron,non-native,deciduous,0.096477354,13.35833333,1085
K,lagerstroemia_fauriei_fantasy,6/27/2016,lff_45,45,29.5,32.395,2.083,61.4485,1.788511286,1.653212514,0.31868927,1.469822016,1.510477984,Victoria,lagerstroemia_fauriei,fantasy,non-native,deciduous,0.070610169,13.35833333,1085
K,lophostemon_confertus,6/27/2016,lc_45,45,28.725,38.49,2.391,68.681475,1.836839613,1.653212514,0.378579576,1.458260037,1.585347911,Victoria,lophostemon_confertus,NA,native,evergreen,0.083237598,13.35833333,1085
K,zelkova_serrata_wireless,6/27/2016,zsw_45,45,26.46,31.925,2.886,76.36356,1.882886167,1.653212514,0.460296327,1.42258984,1.504130906,Victoria,zelkova_serrata,wireless,non-native,deciduous,0.109070295,13.35833333,1085
K,lagerstroemia_indica_natchez,6/27/2016,lin_45,45,24.565,29.835,2.407,59.127955,1.771792859,1.653212514,0.38147609,1.390316768,1.474726042,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.097984938,13.35833333,1085
K,lagerstroemia_indica_tuscarora,6/27/2016,lit_150,150,50.02,53.86,3.023,151.21046,2.179581835,2.176091259,0.480438147,1.699143687,1.731266349,Victoria,lagerstroemia_indica,tuscarora,non-native,deciduous,0.060435826,13.35833333,1085
K,lagerstroemia_indica_sioux,6/27/2016,lis_45,45,18.725,21.815,1.803,33.761175,1.528417553,1.653212514,0.255995727,1.272421826,1.338755217,Victoria,lagerstroemia_indica,sioux,non-native,deciduous,0.096288385,13.35833333,1085
K,gleditsia_triacanthos_sunburst,6/27/2016,gts_45,45,23.18,37.615,2.874,66.61932,1.823600195,1.653212514,0.458486764,1.365113432,1.575361066,Victoria,gleditsia_triacanthos,sunburst,non-native,deciduous,0.123986195,13.35833333,1085
K,zelkova_serrata_greenvase,6/27/2016,zsgv_45,45,27.185,34.39,3.575,97.186375,1.987605383,1.653212514,0.553276046,1.434329337,1.536432176,Victoria,zelkova_serrata,greenvase,non-native,deciduous,0.131506345,13.35833333,1085
K,acer_freemanii_autumnblaze,6/27/2016,ara_45,45,31.135,34.24,2.994,93.21819,1.969500666,1.653212514,0.476251796,1.49324887,1.534533756,Victoria,acer_freemanii,autumnblaze,non-native,deciduous,0.096161876,13.35833333,1085
K,ulmus_parvifolia_todd,6/27/2016,upt_150,150,34.505,49.22,3.09,106.62045,2.027840511,2.176091259,0.489958479,1.537882032,1.692141609,Victoria,ulmus_parvifolia,todd,non-native,deciduous,0.089552239,13.35833333,1085
K,zelkova_serrata_greenvase,6/27/2016,zsgv_45,45,27.78,34.865,3.456,96.00768,1.982305975,1.653212514,0.538573734,1.443732241,1.54238967,Victoria,zelkova_serrata,greenvase,non-native,deciduous,0.124406048,13.35833333,1085
K,angophora_costata,6/27/2016,ac_45,45,27.715,38.365,1.95,54.04425,1.732749494,1.653212514,0.290034611,1.442714883,1.583935203,Victoria,angophora_costata,NA,native,evergreen,0.070359011,13.35833333,1085
K,zelkova_serrata_wireless,6/27/2016,zsw_45,45,28.535,36.5,2.15,61.35025,1.787816337,1.653212514,0.33243846,1.455377877,1.562292864,Victoria,zelkova_serrata,wireless,non-native,deciduous,0.075346066,13.35833333,1085
K,olea_europaea_tolleysupright,6/27/2016,oet_45,45,18.15,23.735,1.58,28.677,1.457533716,1.653212514,0.198657087,1.258876629,1.375389236,Victoria,olea_europaea,tolleysupright,non-native,evergreen,0.087052342,13.35833333,1085
K,ulmus_parvifolia_todd,6/27/2016,upt_150,150,35.805,49.185,3.021,108.166905,2.034094403,2.176091259,0.480150725,1.553943678,1.691832676,Victoria,ulmus_parvifolia,todd,non-native,deciduous,0.084373691,13.35833333,1085
K,lagerstroemia_indica_natchez,6/27/2016,lin_45,45,20.265,25.98,2.145,43.468425,1.638173905,1.653212514,0.331427297,1.306746608,1.414639147,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.10584752,13.35833333,1085
K,zelkova_serrata_wireless,6/27/2016,zsw_45,45,26.03,37.585,2.68,69.7604,1.843608962,1.653212514,0.428134794,1.415474168,1.575014555,Victoria,zelkova_serrata,wireless,non-native,deciduous,0.102958125,13.35833333,1085
K,lagerstroemia_indica_zuni,6/27/2016,liz_45,45,20.82,22.365,1.384,28.81488,1.459616815,1.653212514,0.14113609,1.318480725,1.349568903,Victoria,lagerstroemia_indica,zuni,non-native,deciduous,0.066474544,13.35833333,1085
K,callistemon_kingsparkspecial,6/27/2016,ck_45_upper,45,35.105,37.915,2.266,79.54793,1.900628883,1.653212514,0.355259906,1.545368977,1.57881106,Victoria,callistemon_kingsparkspecial,NA,native,evergreen,0.06454921,13.35833333,1085
K,gleditsia_triacanthos_elegantissima,6/27/2016,gte_45,45,19.585,37.755,2.072,40.58012,1.608313327,1.653212514,0.316389751,1.291923576,1.576974475,Victoria,gleditsia_triacanthos,elegantissima,non-native,deciduous,0.105795251,13.35833333,1085
K,lagerstroemia_indica_natchez,6/27/2016,lin_45,45,22.7,26.765,1.889,42.8803,1.632257815,1.653212514,0.276231958,1.356025857,1.427567248,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.083215859,13.35833333,1085
K,callistemon_kingsparkspecial,6/27/2016,ck_45_c239,45,22.21,34.74,2.377,52.79317,1.72257774,1.653212514,0.376029182,1.346548559,1.540829814,Victoria,callistemon_kingsparkspecial,NA,native,evergreen,0.107023863,13.35833333,1085
K,lophostemon_confertus,6/27/2016,lc_45,45,28.39,35.67,2.482,70.46398,1.84796717,1.653212514,0.394801777,1.453165393,1.552303109,Victoria,lophostemon_confertus,NA,native,evergreen,0.08742515,13.35833333,1085
K,olea_europaea_tolleysupright,6/27/2016,oet_45,45,17.95,21.19,1.514,27.1763,1.434190328,1.653212514,0.180125875,1.254064453,1.326130957,Victoria,olea_europaea,tolleysupright,non-native,evergreen,0.084345404,13.35833333,1085
K,araucaria_heterophylla,6/27/2016,ah_300,300,106.125,113.2,4.601,488.281125,2.688669937,2.477121255,0.662852233,2.025817703,2.053846427,Victoria,araucaria_heterophylla,NA,native,evergreen,0.043354535,13.35833333,1085
K,callistemon_kingsparkspecial,6/27/2016,ck_45_c239,45,20.27,32.455,2.657,53.85739,1.731245303,1.653212514,0.424391554,1.306853749,1.511281613,Victoria,callistemon_kingsparkspecial,NA,native,evergreen,0.131080414,13.35833333,1085
K,olea_europaea_newnoricamission,6/27/2016,oen__45,45,18.37,29.135,1.813,33.30481,1.52250696,1.653212514,0.258397804,1.264109156,1.464415022,Victoria,olea_europaea,newnoricamission,non-native,evergreen,0.098693522,13.35833333,1085
K,fraxinus_pennsylvanica_cimmaron,6/27/2016,fpc_45,45,31.935,43.42,2.53,80.79555,1.907387442,1.653212514,0.403120521,1.50426692,1.637689819,Victoria,fraxinus_pennsylvanica,cimmaron,non-native,deciduous,0.079223423,13.35833333,1085
K,zelkova_serrata_greenvase,6/27/2016,zsgv_45,45,29.645,39.375,3.545,105.091525,2.021567694,1.653212514,0.54961624,1.471951455,1.595220567,Victoria,zelkova_serrata,greenvase,non-native,deciduous,0.119581717,13.35833333,1085
K,lagerstroemia_indica_zuni,6/27/2016,liz_45,45,20.69,24,1.68,34.7592,1.541069772,1.653212514,0.225309282,1.315760491,1.380211242,Victoria,lagerstroemia_indica,zuni,non-native,deciduous,0.081198647,13.35833333,1085
K,pyrus_calleryana_chanticleer,6/27/2016,pcc_45,45,30.03,48.87,2.495,74.92485,1.874625882,1.653212514,0.39707055,1.477555332,1.689042339,Victoria,pyrus_calleryana,chanticleer,non-native,deciduous,0.083083583,13.35833333,1085
K,olea_europaea_newnoricamission,6/27/2016,oen__45,45,20.385,25.16,1.959,39.934215,1.601345152,1.653212514,0.292034436,1.309310716,1.400710637,Victoria,olea_europaea,newnoricamission,non-native,evergreen,0.096100074,13.35833333,1085
K,zelkova_serrata_greenvase,6/27/2016,zsgv_45,45,31.75,45.75,3.67,116.5225,2.066409794,1.653212514,0.564666064,1.50174373,1.660391098,Victoria,zelkova_serrata,greenvase,non-native,deciduous,0.115590551,13.35833333,1085
K,acer_freemanii_autumnblaze,6/27/2016,ara_150,150,42.32,46.71,4.03,170.5496,2.231850705,2.176091259,0.605305046,1.626545659,1.669409867,Victoria,acer_freemanii,autumnblaze,non-native,deciduous,0.095226843,13.35833333,1085
K,pyrus_calleryana_chanticleer,6/27/2016,pcc_750,750,83.73,106.765,5.345,447.53685,2.650828801,2.875061263,0.72794771,1.922881091,2.028428904,Victoria,pyrus_calleryana,chanticleer,non-native,deciduous,0.06383614,13.35833333,1085
K,olea_europaea_newnoricamission,6/27/2016,oen__45,45,21.41,26.07,2.499,53.50359,1.728382923,1.653212514,0.397766256,1.330616667,1.416141031,Victoria,olea_europaea,newnoricamission,non-native,evergreen,0.116721158,13.35833333,1085
K,lophostemon_confertus,6/27/2016,lc_45,45,31.46,39.52,2.91,91.5486,1.961651707,1.653212514,0.463892989,1.497758718,1.596816936,Victoria,lophostemon_confertus,NA,native,evergreen,0.092498411,13.35833333,1085
K,lagerstroemia_indica_sioux,6/27/2016,lis_45,45,17.895,19.38,1.774,31.74573,1.501685318,1.653212514,0.248953615,1.252731703,1.287353773,Victoria,lagerstroemia_indica,sioux,non-native,deciduous,0.099133836,13.35833333,1085
K,lophostemon_confertus,6/27/2016,lc_45,45,31.1,45.255,2.873,89.3503,1.951096015,1.653212514,0.458335626,1.492760389,1.655666569,Victoria,lophostemon_confertus,NA,native,evergreen,0.092379421,13.35833333,1085
K,acer_freemanii_autumnblaze,6/27/2016,ara_45,45,31.68,37.305,3.03,95.9904,1.982227801,1.653212514,0.481442629,1.500785173,1.571767044,Victoria,acer_freemanii,autumnblaze,non-native,deciduous,0.095643939,13.35833333,1085
K,lagerstroemia_indica_zuni,6/27/2016,liz_45,45,19.845,21.195,1.523,30.223935,1.480351007,1.653212514,0.182699903,1.297651103,1.326233421,Victoria,lagerstroemia_indica,zuni,non-native,deciduous,0.076744772,13.35833333,1085
K,lagerstroemia_indica_biloxi,6/27/2016,lib_45,45,31.815,34.13,2.701,85.932315,1.934156512,1.653212514,0.431524584,1.502631928,1.533136288,Victoria,lagerstroemia_indica,biloxi,non-native,deciduous,0.084897061,13.35833333,1085
K,fraxinus_pennsylvanica_urbanite,6/27/2016,fpu_45,45,23.365,54.605,2.48,57.9452,1.763017466,1.653212514,0.394451681,1.368565785,1.737232411,Victoria,fraxinus_pennsylvanica,urbanite,non-native,deciduous,0.106141665,13.35833333,1085
K,corymbia_citriodora,6/27/2016,cc_100,100,36.63,54.13,3.222,118.02186,2.071962455,2,0.508125536,1.563836919,1.733438027,Victoria,corymbia_citriodora,NA,native,evergreen,0.087960688,13.35833333,1085
K,zelkova_serrata_wireless,6/27/2016,zsw_45,45,23.065,32.31,3.029,69.863885,1.844252732,1.653212514,0.481299273,1.362953459,1.509336958,Victoria,zelkova_serrata,wireless,non-native,deciduous,0.131324518,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,22.595,36.435,2.041,46.116395,1.66385535,1.653212514,0.309843005,1.354012346,1.561518774,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.090329719,13.35833333,1085
K,lophostemon_confertus,6/27/2016,lc_45,45,27.87,38.515,2.32,64.6584,1.810624954,1.653212514,0.365487985,1.445136969,1.585629902,Victoria,lophostemon_confertus,NA,native,evergreen,0.083243631,13.35833333,1085
K,olea_europaea_tolleysupright,6/27/2016,oet_45,45,16.89,23.03,1.344,22.70016,1.356028918,1.653212514,0.128399269,1.22762965,1.362293938,Victoria,olea_europaea,tolleysupright,non-native,evergreen,0.079573712,13.35833333,1085
K,acer_freemanii_autumnblaze,6/27/2016,ara_45,45,26.83,31.94,2.88,77.2704,1.88801316,1.653212514,0.459392488,1.428620673,1.504334912,Victoria,acer_freemanii,autumnblaze,non-native,deciduous,0.107342527,13.35833333,1085
K,acer_freemanii_autumnblaze,6/27/2016,ara_45,45,34.245,38.785,3.021,103.454145,2.014747896,1.653212514,0.480150725,1.534597171,1.588663796,Victoria,acer_freemanii,autumnblaze,non-native,deciduous,0.088217258,13.35833333,1085
K,lagerstroemia_indica_zuni,6/27/2016,liz_45,45,17.97,25.005,1.636,29.39892,1.468331376,1.653212514,0.213783299,1.254548077,1.398026859,Victoria,lagerstroemia_indica,zuni,non-native,deciduous,0.091040623,13.35833333,1085
K,pyrus_calleryana_chanticleer,6/27/2016,pcc_45,45,28.47,40.405,2.412,68.66964,1.836764771,1.653212514,0.382377303,1.454387467,1.606435111,Victoria,pyrus_calleryana,chanticleer,non-native,deciduous,0.084720759,13.35833333,1085
K,olea_europaea_swanhill,6/27/2016,oes_45,45,17.12,24.685,1.957,33.50384,1.525094586,1.653212514,0.291590826,1.23350376,1.392433132,Victoria,olea_europaea,swanhill,non-native,evergreen,0.114310748,13.35833333,1085
K,angophora_costata,6/27/2016,ac_100,100,47.105,56,2.77,130.48085,2.115546777,2,0.442479769,1.673067008,1.748188027,Victoria,angophora_costata,NA,native,evergreen,0.058804798,13.35833333,1085
K,olea_europaea_swanhill,6/27/2016,oes_45,45,16.565,22.325,1.955,32.384575,1.510338202,1.653212514,0.291146762,1.21919144,1.348791468,Victoria,olea_europaea,swanhill,non-native,evergreen,0.118019922,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,25.405,43.575,1.956,49.69218,1.69628805,1.653212514,0.29136885,1.404919199,1.639237396,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.076992718,13.35833333,1085
K,platanus_acerifolia,6/27/2016,pa_150,150,52.295,63.27,2.556,133.66602,2.126021017,2.176091259,0.407560849,1.718460167,1.801197834,Victoria,platanus_acerifolia,NA,non-native,deciduous,0.048876566,13.35833333,1085
K,platanus_acerifolia,6/27/2016,pa_150,150,52.32,68.41,4.49,234.9168,2.370914076,2.176091259,0.652246341,1.718667735,1.83511959,Victoria,platanus_acerifolia,NA,non-native,deciduous,0.085818043,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,25.075,37.73,2.374,59.52805,1.774721656,1.653212514,0.375480715,1.399240942,1.576686805,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.094675972,13.35833333,1085
K,angophora_costata,6/27/2016,ac_45,45,22.075,26.285,1.998,44.10585,1.644496196,1.653212514,0.300595484,1.343900712,1.419707981,Victoria,angophora_costata,NA,native,evergreen,0.090509626,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,25.865,44.42,2.455,63.498575,1.802763979,1.653212514,0.390051496,1.412712483,1.647578554,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.09491591,13.35833333,1085
K,lagerstroemia_indica_sioux,6/27/2016,lis_45,45,17.23,18.43,1.8,31.014,1.491557783,1.653212514,0.255272505,1.236285277,1.265525335,Victoria,lagerstroemia_indica,sioux,non-native,deciduous,0.10446895,13.35833333,1085
K,lagerstroemia_indica_natchez,6/27/2016,lin_45,45,22.74,31.08,2.165,49.2321,1.692248361,1.653212514,0.335457901,1.35679046,1.49248101,Victoria,lagerstroemia_indica,natchez,non-native,deciduous,0.095206684,13.35833333,1085
K,ulmus_parvifolia_reflection,6/27/2016,upr_150,150,39.495,53.685,3.59,141.78705,2.151636567,2.176091259,0.555094449,1.596542118,1.729852957,Victoria,ulmus_parvifolia,reflection,non-native,deciduous,0.090897582,13.35833333,1085
K,zelkova_serrata_wireless,6/27/2016,zsw_45,45,25.41,35.62,3.095,78.64395,1.895665318,1.653212514,0.490660653,1.405004665,1.551693915,Victoria,zelkova_serrata,wireless,non-native,deciduous,0.12180244,13.35833333,1085
K,pyrus_calleryana_chanticleer,6/27/2016,pcc_150,150,45.87,60.365,3.724,170.81988,2.232538412,2.176091259,0.571009672,1.66152874,1.780785205,Victoria,pyrus_calleryana,chanticleer,non-native,deciduous,0.08118596,13.35833333,1085
K,ulmus_parvifolia_reflection,6/27/2016,upr_150,150,39.905,55.575,3.727,148.725935,2.172386708,2.176091259,0.571359393,1.601027315,1.744879471,Victoria,ulmus_parvifolia,reflection,non-native,deciduous,0.093396817,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,24.785,34.285,2.135,52.915975,1.723586803,1.653212514,0.329397879,1.394188923,1.535104154,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.086140811,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,26.255,40.135,2.35,61.69925,1.790279885,1.653212514,0.371067862,1.419212023,1.603523267,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.089506761,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,25.315,39.35,2.534,64.14821,1.807184542,1.653212514,0.403806611,1.403377932,1.594944737,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.100098756,13.35833333,1085
K,gleditsia_triacanthos_sunburst,6/27/2016,gts_45,45,21.78,36.54,2.87,62.5086,1.795939772,1.653212514,0.457881897,1.338057875,1.562768543,Victoria,gleditsia_triacanthos,sunburst,non-native,deciduous,0.131772268,13.35833333,1085
K,gleditsia_triacanthos_continental,6/27/2016,gtc_45,45,26.085,43.23,2.739,71.446815,1.853982873,1.653212514,0.437592032,1.416390841,1.635785236,Victoria,gleditsia_triacanthos,continental,non-native,deciduous,0.105002875,13.35833333,1085
K,lagerstroemia_indica_sioux,6/27/2016,lis_300,300,51.375,57.9,3.239,166.403625,2.221162783,2.477121255,0.510410948,1.710751835,1.762678564,Victoria,lagerstroemia_indica,sioux,non-native,deciduous,0.063046229,13.35833333,1085
K,pyrus_calleryana_chanticleer,6/27/2016,pcc_300,300,79.15,104.04,4.06,321.349,2.506976953,2.477121255,0.608526034,1.898450919,2.017200344,Victoria,pyrus_calleryana,chanticleer,non-native,deciduous,0.051295009,13.35833333,1085
K,lagerstroemia_indica_tuscarora,6/27/2016,lit_150,150,51.24,55.905,3.158,161.81592,2.209021247,2.176091259,0.499412126,1.709609121,1.747450652,Victoria,lagerstroemia_indica,tuscarora,non-native,deciduous,0.061631538,13.35833333,1085
